id,score
7728,0.2023877691521946
1518,0.164874906943898
8239,0.16017006668469644
1049,0.15762259062549128
9915,0.15118578920369088
8465,0.14907119849998599
8329,0.1414213562373095
6255,0.14142135623730948
1568,0.14006615797670122
5523,0.13657543608179562
9440,0.13558153613666007
8542,0.1331485330597212
7083,0.1318760946791574
3137,0.1294300457858868
15434,0.12777531299998798
7446,0.12662604628481047
7263,0.12196734422726126
6525,0.12024072240843034
8417,0.11899932420328764
9063,0.112089707663561
846,0.11037172020743563
15445,0.1103642513040126
11172,0.10811249552346706
1685,0.1075897890181249
18560,0.1075897890181249
1788,0.106735210044723
8199,0.10400373571147627
1934,0.10335614438243318
12803,0.10305080798590893
15423,0.10251356592513192
1460,0.10249000771134847
1815,0.10221429055679959
2382,0.10093121512748267
8191,0.10080972981818898
15054,0.09986139979479092
1809,0.09860132971832693
1027,0.0977325786013956
233,0.0975900072948533
2175,0.09679372322933215
15380,0.09498713802919553
8557,0.09486832980505137
1220,0.09480909262799543
13332,0.09454389184941309
1989,0.09381874008011432
1397,0.09359019226174951
5915,0.09345802722104672
2036,0.09312661473328349
2373,0.0930610113140458
15413,0.09206965402374975
1031,0.09174698042719671
5988,0.09140618897980601
15412,0.08942793884390457
11551,0.08811342210628016
3935,0.08770580193070293
8917,0.08708006883682162
9090,0.08696565534786727
10357,0.08677218312746246
14828,0.08626621856275073
16668,0.08470470997752534
8499,0.08360630517691374
15353,0.0832250378576479
7392,0.08195375470622294
977,0.08081880128664891
3318,0.08075728530872482
5823,0.08016692097435822
4240,0.07989354619369611
8580,0.07964241191736886
5275,0.07941225539113157
8008,0.07892004626469847
11739,0.07844645405527362
15251,0.07829602926862712
11641,0.07814646651645635
15399,0.07804723286815256
14754,0.07770286898858113
12400,0.07741129997161834
17106,0.07669649888473704
13822,0.07655590023509527
15435,0.07644707871564382
1735,0.07554973565193743
13479,0.07505866250408015
15410,0.07372097807744857
1679,0.07339758434175737
7174,0.07302967433402213
7581,0.07254762501100116
182,0.07247137945655606
255,0.07217922700070763
13592,0.07207499701564471
2939,0.07201890023945967
15233,0.0719194952228076
8422,0.07084919084320762
15432,0.07060045096182078
8423,0.06960762941429863
15196,0.06956083436402524
1715,0.06952579994509982
15230,0.06909801595573181
15216,0.06900655593423542
19071,0.06900655593423541
15259,0.06880209161537815
14435,0.06864431429344132
9110,0.06861558079938485
17568,0.06846531968814576
15422,0.06836648129434561
13230,0.06810447066039944
7545,0.06800204009180459
6992,0.06793662204867573
11906,0.06759088635889994
15291,0.06752750195506892
12356,0.0674199862463242
14566,0.0674199862463242
6998,0.06711088223025181
4019,0.06658451424277129
10418,0.06643638388299197
13903,0.06611796049072861
3084,0.0659380473395787
15401,0.06581891797879176
3785,0.06558258357839529
10650,0.06523280730534421
19666,0.06485065517506754
14960,0.06463393607003991
14935,0.06438227799796505
2230,0.06413353677948658
10305,0.06367145399670132
5987,0.06354436513946038
14964,0.06338656910463875
2252,0.06328071892930041
16667,0.06324555320336758
