id,score
3941,0.2872134789517764
10922,0.24846467329894406
10804,0.24699025102302805
2730,0.23952143521673974
10827,0.23494419924401153
16800,0.2312486450314401
18569,0.21873931962990353
10820,0.21706078553111482
5193,0.21233417867158663
1391,0.21014419797273928
10912,0.20688288571456365
16224,0.20655911179772887
19666,0.20290144451939202
18775,0.19788525981431745
19673,0.19648383679917386
13757,0.19611613513818404
11410,0.19595917942265423
20323,0.19293695758854557
18246,0.19069251784911842
10809,0.18809322521516067
3666,0.18561854638735534
18997,0.18538484772523828
17044,0.1833554225478525
9695,0.1831167551911786
19700,0.18262703695378726
6476,0.18180285080235975
9226,0.18150336025973468
19681,0.18009006755629925
18273,0.17959527912980977
2358,0.17917234365811652
20644,0.17895849739771977
6334,0.178304267160787
17812,0.1771410058094865
381,0.17666406279377406
13950,0.17626105969569267
4012,0.1759538357694467
8504,0.17569105537498347
20698,0.17478251060766867
1956,0.17249209004113944
18136,0.17124693631268542
6849,0.17099343357351335
10770,0.16995053271077964
14062,0.16918010558930527
1030,0.16854019432007686
18230,0.1679970134129754
18928,0.1673320053068151
17415,0.16641005886756874
19224,0.1662056238286334
20860,0.16597653257732306
6172,0.1653796461189446
18213,0.16398401233815754
11921,0.16361513225990063
17038,0.1630112514914178
4217,0.16263684158337532
14922,0.16262312563634834
18227,0.1623086135160589
18205,0.1622510749873544
4231,0.16209807891470926
16787,0.1619552660357832
2426,0.16165807537309518
11030,0.1611386522099881
15669,0.16001893827313254
14610,0.15965398964978286
19291,0.1585837618541366
19947,0.1580529175606124
18298,0.1579970644605109
18048,0.15738691877610053
13670,0.15691754388177712
20257,0.1561440116717653
7729,0.15593763741505745
5531,0.15556889365251944
17771,0.15554275420956376
17668,0.1546720562224365
18353,0.1546720562224365
18783,0.15424597745593976
3664,0.1540415968474815
7704,0.15295745112132353
18706,0.1526616801460597
18271,0.1526465553944353
14051,0.15196936606339123
2113,0.15176207490527224
1476,0.15145648913255058
19589,0.15142633953752063
12779,0.14974025954538653
17788,0.14887100687211247
16447,0.14881306636086492
16905,0.14857676530210895
7683,0.14845562313052355
18412,0.14770978917519928
15722,0.14716573653773893
2749,0.14647150135510953
15288,0.14645476792071727
7845,0.146303391191891
20488,0.1462784328350005
18055,0.14621248877162143
20322,0.14467284665112365
10965,0.1444862922902855
14926,0.14444444444444443
5852,0.14373989364401724
16816,0.14373989364401724
18253,0.1436842416214199
10141,0.14332509458899498
9011,0.14314958357846705
5351,0.14301938838683884
9503,0.14265959061335431
18209,0.14212787865094012
10422,0.14167307050870118
5911,0.1410734556949673
489,0.14083920175566783
4757,0.14064216928154863
19979,0.14052885419779249
16189,0.14026417782494585
3282,0.14012770436452746
3185,0.13987572123604705
19135,0.13970013970020953
11020,0.13947360875088133
18293,0.13937166294356496
18797,0.13925166297400415
8955,0.13869709421168958
18477,0.13837968120433272
11387,0.13825817825597278
18903,0.1381447409988844
13076,0.1378081925099109
10806,0.137360563948689
11551,0.137360563948689
2638,0.13728129459672883
16225,0.13664859862498713
17799,0.1362089413207989
20312,0.13614502968361158
12796,0.13587324409735146
3512,0.13570632358703896
14023,0.13558153613666007
1076,0.13537278845914205
20341,0.13522468075656263
20666,0.13522468075656263
19649,0.13445852909056286
18840,0.13401525544428144
3086,0.13398702271187637
19623,0.13388773627904058
5842,0.1337052540929751
18769,0.1337052540929751
13935,0.13357173986899307
20275,0.13352469099825945
20263,0.133518905216225
10217,0.1331485330597212
10065,0.13292044433783767
19699,0.13252442799098177
17795,0.13242443839434612
10423,0.13232432741736927
12549,0.1322875655532295
13567,0.13198240351921794
10613,0.1315587028960544
19946,0.13129488385289606
2552,0.13100873875628494
10978,0.13029246839689126
6255,0.1301200097264711
13280,0.12996881122750908
10810,0.12982269672237465
12776,0.12970131035013507
