id,score
3377,0.2298698730161818
2572,0.21091537193302687
3331,0.20412414523193148
3696,0.19042315686389757
3329,0.1850583025494013
1787,0.1807753815155468
3370,0.17499999999999996
1907,0.17381449986274952
13396,0.17149858514250885
3214,0.1682812647646685
12486,0.16741127201202208
13427,0.16717535181142915
8429,0.16506642681105776
3106,0.1643296060035522
2185,0.1620083922520836
8191,0.16075104029757897
3355,0.15239012046443784
3240,0.15118578920369088
3881,0.149853729853071
7817,0.1496496686536569
12442,0.1491080198414145
3091,0.14748649382579812
2303,0.14647150135510953
15405,0.14595127662315596
10377,0.14471267948410615
3397,0.1444758437787084
4034,0.14333552726125526
1821,0.14308659359161302
691,0.14214502859926337
8691,0.14120090192364157
1663,0.1405803892788833
7501,0.13874918701886407
3136,0.13805369799252665
3391,0.13762047064079508
13357,0.13630106988346108
11813,0.13467004177297004
14805,0.13445852909056286
1240,0.13316902848554257
7847,0.1328422328310143
5519,0.13205196863329535
13289,0.1318760946791574
16668,0.12883462522062034
10513,0.12880163722232754
12127,0.12834225684780337
13775,0.12741179785940637
13402,0.12740669107177893
3460,0.12729202578096122
9240,0.12709947337387859
12444,0.1264284301589
15402,0.12565617248750865
7121,0.12511975094555342
8919,0.12468912584855106
3444,0.12431128952471172
7683,0.12413220787308402
3248,0.12397588061930458
1102,0.12350804543889271
1383,0.12309149097933272
13597,0.12298373876248843
15223,0.12060453783110543
1101,0.11986582537134602
990,0.11873043543910496
10506,0.11858541225631422
13378,0.11745602737768265
1832,0.11731769201708263
14838,0.11669199319831564
15719,0.11649936390711939
13431,0.1163350101494222
8219,0.11601515546958947
13462,0.11593472394004208
17087,0.11571137082807434
14626,0.11525681255929476
14832,0.1126872339638022
215,0.11261178749251834
13377,0.11258799375612022
7925,0.11246431142310664
822,0.11180339887498948
13490,0.11040405212838955
14894,0.11009637651263605
3396,0.109993549950076
11838,0.10936239248647338
16352,0.1086626898936664
8204,0.10783277320343841
1978,0.10749382094174624
13413,0.10712333936199699
10356,0.10606601717798211
15503,0.10517579047791781
2105,0.1049344364594206
15376,0.10468478451804272
13618,0.10432810619146021
7789,0.10425720702853737
11862,0.10403129732205987
12488,0.10358384880813021
9840,0.1035475767773208
5987,0.10314212462587934
11383,0.10216855368051904
13371,0.10200306013770688
13440,0.10151826501691746
4439,0.10060545457319171
10545,0.10023520220651762
3418,0.09958591954639383
13737,0.09862873039405894
7810,0.09787003658578391
12409,0.09749719699587896
12524,0.09744510742681918
14992,0.09430229032251865
14801,0.09429383972857086
13388,0.09421683286017897
14875,0.09416472308615165
1284,0.0937805324873752
13375,0.09362506583014754
4065,0.09349469900084571
1941,0.09299811099505542
5340,0.09284766908852592
14898,0.09249945801257604
7828,0.09233501440161836
5740,0.09190182776172597
109,0.0911322376865767
13381,0.09045340337332908
13202,0.09035079029052513
2426,0.08994380267950337
8187,0.08921994734909411
1279,0.08904382398008727
2825,0.08885233166386385
13420,0.0887550658091321
13310,0.08838834764831843
13374,0.08825056370227598
17020,0.08813052984784633
11856,0.08811342210628016
11134,0.08808303292720551
11858,0.08808303292720551
7837,0.08791306287808244
14033,0.08789381029635715
11364,0.08784381271934219
13223,0.08775855730505568
9554,0.08682431421244591
2014,0.0864226802873516
10541,0.08551861104941365
14131,0.08524929243380917
10607,0.0850871259623034
10497,0.08378578224609626
16274,0.08342797655898933
13971,0.0832250378576479
9561,0.0831028119143167
5048,0.0829660484822847
11615,0.08264568650812422
13359,0.08219949365267865
5314,0.08195375470622294
7526,0.0816496580927726
13029,0.0816496580927726
7345,0.08158253957909252
5510,0.08143785576948602
12443,0.0809776330178916
3432,0.08017837257372731
6711,0.08017837257372731
13052,0.08016692097435822
655,0.07984047840557991
3402,0.07968190728895957
8214,0.0796741010771075
10896,0.07965662348464576
11043,0.07925532811853017
12440,0.07925532811853017
12633,0.07925532811853017
11932,0.0791945516022682
13551,0.07915594835766294
8211,0.07847060257179304
952,0.07827803638564369
2934,0.07782066599596829
1056,0.07770873402002615
15007,0.07752429744596734
8207,0.07726674092862557
13640,0.0772311718336465
966,0.07715167498104596
1864,0.0770752493308062
1829,0.07688517444384893
7664,0.07620007620011429
9542,0.07595977444385246
15332,0.07595545253127499
12505,0.07571316976876032
13443,0.07559289460184544
982,0.07529232524210427
12495,0.07510098484322214
1002,0.07479575920067658
12883,0.07474777047124477
7823,0.07466533929465574
1139,0.0746626847629939
2507,0.0743066106927105
1848,0.07407971974871923
12671,0.07352146220938077
3341,0.0734817530721555
9662,0.07324484191363095
7748,0.07277781371744774
10599,0.07244179326244427
12489,0.07238905077764926
13292,0.07151798757636334
6935,0.07149700054031624
12259,0.07090791888705981
11847,0.07078149503987718
13506,0.07078149503987718
13428,0.07074678262859918
1270,0.07071067811865474
5929,0.07060045096182078
13309,0.07049073768502413
13399,0.06974858324629156
14291,0.06956083436402524
5656,0.06942101345006232
9460,0.06937459350943204
1257,0.06914388254953509
11639,0.06910947404650881
14742,0.06900655593423541
7429,0.06890409625495544
13392,0.06842256893799666
16681,0.06811149137797497
7846,0.06805122783067136
7772,0.06797846783154635
15770,0.06780635036208102
13694,0.06779076806833004
3308,0.06767682521924122
13103,0.0674199862463242
7752,0.06706108600906008
13753,0.06705522259822752
7537,0.06694619270045783
13813,0.06694619270045783
14731,0.06674912392349772
1036,0.06670785707323271
7754,0.06669631606402601
9858,0.06657795516141342
3173,0.0663431115542844
13288,0.06584863977663931
7791,0.06576670522058205
11338,0.06567091033031185
8213,0.06562179588897106
6948,0.06531972647421808
2164,0.06523280730534421
11104,0.06498440561375454
13713,0.06469966392206304
16843,0.06454972243679027
5529,0.06446583712203043
1268,0.06438227799796505
3802,0.06396603026469003
11861,0.06367145399670132
13356,0.063528532483144
15749,0.063528532483144
612,0.06332475868613036
12907,0.06324555320336758
12540,0.06316664418548654
6303,0.06282808624375433
12181,0.062257280636469035
7825,0.062250578738539446
1285,0.06194296130825109
11809,0.06164799314967537
13380,0.06128514130358956
5978,0.06126788517448398
15850,0.06126788517448398
8215,0.06118264057738429
15090,0.0611417840515743
7586,0.06107048165524592
10290,0.06098367211363063
196,0.06085806194501846
7782,0.060456354175834295
11065,0.0603709112472982
2034,0.059880358804184936
14247,0.059702231412599345
14740,0.05963378041608701
184,0.05962847939999438
3075,0.05950694486572238
12182,0.05936521771955248
13546,0.05923488777590923
12187,0.059170043872754735
11823,0.05913123959890825
14936,0.05896652830514624
7826,0.058912781593988564
3004,0.058658846008541314
5901,0.058658846008541314
10629,0.058595873530904764
13062,0.058533103428761925
15728,0.05827715174143585
15595,0.05822225097395819
9238,0.05805847497871376
12113,0.057950055696469174
13981,0.057950055696469174
11381,0.05785568541403717
16970,0.05785568541403717
15097,0.05767498007284724
14577,0.0574959574576069
803,0.05741692517632146
9291,0.05731859161352904
10511,0.05725983343138682
17022,0.05725983343138682
10572,0.05720775535473553
965,0.05716619504750294
14692,0.05696872918958849
10184,0.05669467095138408
12555,0.05659370084284087
9012,0.05619514869490163
11563,0.056121353326631374
3892,0.05584718777222606
11462,0.055738641143329416
10970,0.05561279983200486
5962,0.05542267004528747
13742,0.05532833351724881
13540,0.05510039138635759
11921,0.05504818825631803
14870,0.054783213489097884
13395,0.05443310539518173
11070,0.05423261445466404
7698,0.053853802266520465
3085,0.05383819020581655
6107,0.053574845443490685
14378,0.053574845443490685
6225,0.053513441588994626
5261,0.05345224838248487
13441,0.05321520841901914
769,0.053027830342765855
7438,0.05270462766947299
7113,0.05234239225902136
3514,0.05206576008754674
15985,0.0519096405154487
16512,0.051769363543267964
14830,0.0515539262226467
1876,0.051511160619083715
3125,0.051468501265497874
16356,0.05144957554275265
3829,0.051425947722658
1991,0.051298917604257706
7547,0.051298917604257706
11397,0.051224083257188295
7843,0.05116445100966508
3421,0.05100153006885344
15339,0.05085476277156077
10196,0.05080005080007619
